               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,             0.06709,             0.20098,            0.034027,             0.50897,             0.33058,             0.34108,             0.17061,            0.063706,             0.15285,            0.027395,            0.007543,            0.007543,            0.007543
                  37,            0.067079,             0.20146,            0.033879,             0.47848,             0.35343,             0.34242,              0.1713,            0.063603,             0.15273,            0.027252,            0.007416,            0.007416,            0.007416
                  38,            0.066986,             0.20109,            0.033782,             0.48672,             0.34256,             0.34397,             0.17335,            0.063532,             0.15275,            0.027163,           0.0072872,           0.0072872,           0.0072872
                  39,            0.066923,             0.20119,            0.033664,             0.51421,             0.33595,              0.3471,             0.17277,            0.063456,             0.15264,            0.027065,           0.0071566,           0.0071566,           0.0071566
                  40,            0.066923,               0.201,            0.033548,             0.50065,             0.34484,             0.34829,             0.17582,            0.063387,             0.15261,            0.026957,           0.0070243,           0.0070243,           0.0070243
                  41,            0.066828,             0.20073,            0.033464,             0.50273,             0.34425,             0.35144,             0.17687,            0.063373,              0.1524,            0.026823,           0.0068906,           0.0068906,           0.0068906
                  42,            0.066644,             0.20031,            0.033317,              0.5044,             0.34598,             0.35223,             0.17683,            0.063297,             0.15247,            0.026756,           0.0067555,           0.0067555,           0.0067555
                  43,            0.066593,             0.20058,            0.033195,             0.51439,              0.3422,             0.35185,             0.17742,            0.063205,             0.15223,            0.026674,           0.0066191,           0.0066191,           0.0066191
                  44,            0.066585,             0.19985,            0.033157,             0.51233,             0.34477,             0.35419,             0.17884,            0.063172,              0.1526,            0.026622,           0.0064816,           0.0064816,           0.0064816
                  45,            0.066405,             0.19923,            0.032995,             0.51492,             0.34845,             0.35588,             0.18075,             0.06313,             0.15231,            0.026501,           0.0063432,           0.0063432,           0.0063432
                  46,             0.06639,             0.19973,            0.032903,              0.5249,             0.34217,             0.35694,             0.18131,            0.063086,             0.15203,            0.026423,            0.006204,            0.006204,            0.006204
                  47,            0.066413,             0.19992,            0.032753,             0.51636,             0.34862,             0.35813,             0.18186,            0.063068,             0.15212,            0.026356,            0.006064,            0.006064,            0.006064
                  48,            0.066317,             0.19982,            0.032658,             0.50507,              0.3529,             0.36053,             0.18253,            0.063003,             0.15209,            0.026222,           0.0059235,           0.0059235,           0.0059235
                  49,            0.066224,             0.19946,            0.032592,             0.48872,             0.35959,              0.3607,             0.18228,            0.062924,             0.15196,            0.026162,           0.0057826,           0.0057826,           0.0057826
                  50,            0.066107,             0.19968,            0.032435,             0.47933,             0.36684,             0.35998,             0.18283,            0.062906,             0.15181,            0.026166,           0.0056413,           0.0056413,           0.0056413
                  51,            0.066054,             0.19888,            0.032343,             0.51613,             0.34672,             0.36348,             0.18523,            0.062825,             0.15185,             0.02608,              0.0055,              0.0055,              0.0055
                  52,            0.065896,             0.19844,            0.032291,             0.48229,             0.36821,             0.36308,             0.18576,              0.0628,             0.15195,             0.02602,           0.0053587,           0.0053587,           0.0053587
                  53,            0.065894,             0.19849,            0.032187,             0.50308,             0.36008,             0.36545,             0.18582,            0.062775,             0.15171,            0.025972,           0.0052174,           0.0052174,           0.0052174
                  54,            0.065784,             0.19862,            0.032099,             0.50081,              0.3632,             0.36643,             0.18627,            0.062712,             0.15157,            0.025872,           0.0050765,           0.0050765,           0.0050765
                  55,            0.065756,             0.19856,            0.031983,             0.48907,             0.36488,             0.36804,             0.18714,            0.062666,             0.15152,            0.025739,            0.004936,            0.004936,            0.004936
                  56,              0.0657,             0.19784,            0.031701,             0.50867,              0.3633,             0.36868,             0.18756,            0.062648,             0.15153,             0.02572,            0.004796,            0.004796,            0.004796
                  57,            0.065583,              0.1983,            0.031696,             0.49472,             0.36867,             0.36883,             0.18798,             0.06265,             0.15137,            0.025709,           0.0046568,           0.0046568,           0.0046568
                  58,            0.065575,             0.19798,            0.031547,              0.5054,             0.36679,              0.3705,             0.18848,            0.062571,             0.15138,             0.02567,           0.0045184,           0.0045184,           0.0045184
                  59,            0.065501,             0.19753,            0.031494,             0.51847,             0.35815,             0.37111,             0.18985,            0.062498,             0.15139,            0.025558,           0.0043809,           0.0043809,           0.0043809
                  60,             0.06541,             0.19775,            0.031457,             0.53558,             0.35629,             0.37094,             0.18969,            0.062477,             0.15127,            0.025554,           0.0042445,           0.0042445,           0.0042445
                  61,            0.065356,              0.1979,            0.031274,             0.50365,             0.36712,             0.37253,             0.19063,            0.062442,             0.15134,            0.025529,           0.0041094,           0.0041094,           0.0041094
                  62,            0.065288,             0.19749,            0.031209,              0.5269,              0.3613,              0.3732,             0.19048,            0.062388,             0.15139,            0.025432,           0.0039757,           0.0039757,           0.0039757
                  63,            0.065188,             0.19753,            0.031115,             0.51564,             0.36295,             0.37589,             0.19145,            0.062345,             0.15117,            0.025387,           0.0038434,           0.0038434,           0.0038434
                  64,            0.065007,             0.19675,            0.030906,             0.52128,             0.36009,             0.37357,             0.19231,            0.062272,              0.1513,             0.02535,           0.0037128,           0.0037128,           0.0037128
