               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.066544,             0.19981,            0.033352,             0.51544,             0.34995,             0.35955,             0.18265,             0.06284,             0.15181,            0.026388,            0.007543,            0.007543,            0.007543
                  37,             0.06656,             0.20036,             0.03326,             0.49428,             0.35613,             0.35962,             0.18302,            0.062802,             0.15186,            0.026372,            0.007416,            0.007416,            0.007416
                  38,            0.066448,             0.19995,            0.033174,             0.52212,              0.3497,             0.36332,             0.18524,            0.062737,             0.15171,            0.026192,           0.0072872,           0.0072872,           0.0072872
                  39,             0.06644,             0.20011,            0.033031,             0.50671,             0.36419,             0.36681,             0.18595,            0.062681,             0.15161,            0.026065,           0.0071566,           0.0071566,           0.0071566
                  40,            0.066396,             0.19987,            0.032911,             0.51796,             0.35346,             0.36517,             0.18676,             0.06262,             0.15158,            0.026038,           0.0070243,           0.0070243,           0.0070243
                  41,            0.066346,             0.19953,            0.032825,             0.50689,             0.36211,             0.36725,             0.18658,            0.062572,             0.15152,            0.025953,           0.0068906,           0.0068906,           0.0068906
                  42,            0.066165,             0.19923,            0.032705,             0.53041,             0.35496,             0.36682,             0.18623,            0.062539,             0.15146,            0.025914,           0.0067555,           0.0067555,           0.0067555
                  43,            0.066129,             0.19945,            0.032592,             0.50254,              0.3651,             0.36909,             0.18824,            0.062503,             0.15139,            0.025811,           0.0066191,           0.0066191,           0.0066191
                  44,            0.066109,             0.19873,             0.03258,             0.51588,             0.36098,             0.37118,             0.18726,            0.062481,              0.1513,            0.025738,           0.0064816,           0.0064816,           0.0064816
                  45,            0.065965,             0.19823,            0.032414,             0.50985,             0.36617,             0.37063,             0.18893,            0.062419,              0.1512,            0.025684,           0.0063432,           0.0063432,           0.0063432
                  46,            0.065944,             0.19871,            0.032304,             0.53114,             0.35552,             0.37277,             0.19094,            0.062377,             0.15109,             0.02563,            0.006204,            0.006204,            0.006204
                  47,            0.065969,             0.19884,            0.032179,             0.51753,             0.36528,             0.37308,             0.19121,            0.062318,             0.15106,            0.025561,            0.006064,            0.006064,            0.006064
                  48,            0.065894,             0.19869,            0.032084,             0.52202,             0.35307,             0.37312,             0.19068,            0.062281,             0.15108,            0.025563,           0.0059235,           0.0059235,           0.0059235
                  49,            0.065781,             0.19836,            0.031989,             0.51458,              0.3679,             0.37612,             0.19234,            0.062278,             0.15092,             0.02547,           0.0057826,           0.0057826,           0.0057826
                  50,            0.065686,             0.19856,            0.031854,             0.52895,             0.36245,              0.3771,             0.19295,            0.062226,             0.15098,            0.025353,           0.0056413,           0.0056413,           0.0056413
                  51,            0.065643,             0.19781,             0.03179,             0.51364,             0.36937,             0.37753,             0.19319,            0.062178,               0.151,            0.025308,              0.0055,              0.0055,              0.0055
                  52,            0.065488,             0.19732,             0.03173,             0.53662,             0.36275,             0.38025,             0.19502,            0.062136,             0.15091,            0.025279,           0.0053587,           0.0053587,           0.0053587
                  53,              0.0655,             0.19738,            0.031643,             0.55236,               0.356,              0.3802,             0.19493,            0.062156,             0.15084,            0.025245,           0.0052174,           0.0052174,           0.0052174
                  54,             0.06539,             0.19749,            0.031453,             0.51555,             0.37359,             0.38046,             0.19578,             0.06218,             0.15082,            0.025203,           0.0050765,           0.0050765,           0.0050765
                  55,            0.065351,             0.19736,            0.031389,             0.51315,             0.37603,             0.38101,               0.195,            0.062104,             0.15076,            0.025145,            0.004936,            0.004936,            0.004936
                  56,            0.065297,             0.19673,            0.031142,             0.55424,             0.35881,             0.38258,             0.19671,            0.062034,             0.15068,            0.025036,            0.004796,            0.004796,            0.004796
